Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,ProductURL,SentimentScore,Embedding
41,B001EO5QW8,AQCY5KRO7489S,Garrett,0,0,5,2011-04-22,Why wouldn't you buy oatmeal from Mcanns? Tastes great!,the variety packs taste greatbr br i have them every morning at cents per meal i dont understand why everyone on earth isnt buying this stuff upbr br maple and brown sugar is terrific followed by apples and cinnamon followed by regular you dont get tired of the same ole thing and they taste greatbr br i just boil water from a small pot empty the packet or in a bowl pour in boiling water and watch it expand to x its sizebr br taste really good and takes minutes to preparebr br not sure why everyone on earth isnt this convenient healthy very quick excellent quality and extremely cheap,https://www.amazon.com/dp/B001EO5QW8,5,"[-0.20041634142398834, -0.17159102857112885, -0.2272622287273407, 0.22404567897319794, 0.03609349951148033, -0.171962171792984, 0.47877237200737, 0.34862545132637024, 0.19596263766288757, 0.1113424077630043, 0.34689345955848694, -0.27711889147758484, 0.13534288108348846, 0.29963478446006775, 0.2543555498123169, 0.16181764006614685]"
42,B001EO5QW8,A1WK4ALVZDYPUE,"Dick Baldwin ""christobe""",0,0,5,2011-04-07,Oatmeal For Oatmeal Lovers,mccanns makes oatmeal for every oatmeal connoisseur whether one likes it from the raw pellet state that cooks for half an hour to the sloth addled instant which can be done in the microwave for under three minutes its all good thats for sure and the beauty of the instant variety is that it is available in different flavors as well as regularbr this variety pack allows different tastes to be explored as well as giving you a chance to experience the difference between mccanns and other wellknown oatmeals what i personally like about mccanns is that it cooks up thicker and with more body than the top brand here in america the apples cinnamon though tends to be a little liquidy so you may want to experiment with the amount of water you add in my watt microwave the oatmeal cooks up in about one minute and twentyseven seconds so you should also watch that to get a handle on how much time and water to usebr the only bad thing if you can consider it a bad thing about this offering is that you have to buy in lot so youll end up with six tencount boxes this is good if you have a whole family of oatmealeaters but if youre a single person alone well love oatmeal,https://www.amazon.com/dp/B001EO5QW8,5,"[0.08451291173696518, -0.07989686727523804, 0.010815787129104137, 0.015530046075582504, -0.25869494676589966, -0.24042721092700958, 0.5924252271652222, 0.004987415857613087, 0.44314032793045044, -0.12915104627609253, 0.32705172896385193, -0.08122275024652481, 0.07248172909021378, 0.4164262115955353, 0.038327906280756, 0.060401443392038345]"
43,B001EO5QW8,A16XFOYQSJREL7,Roger Pugliese,0,0,5,2010-10-14,Food-Great,i have mccanns oatmeal every morning and by ordering it from amazon i am able to save almost per boxbr it is a great product tastes great and very healthy,https://www.amazon.com/dp/B001EO5QW8,5,"[0.1776602864265442, -0.09090832620859146, 0.03636816516518593, 0.2880455255508423, 0.08008245378732681, -0.08921678364276886, 0.27799293398857117, 0.47981810569763184, 0.08075907081365585, -0.10951529443264008, 0.2822459638118744, -0.37155938148498535, 0.013447762466967106, 0.5192552208900452, 0.16335467994213104, 0.14585930109024048]"
44,B001EO5QW8,A17DW6SUOC70DJ,Mother of 9,0,0,5,2009-10-13,Good Hot Breakfast,mccanns oatmeal is a good quality choice our favorite is the apples and cinnamon but we find that none of these are overly sugary for a good hot breakfast in minutes this is excellent,https://www.amazon.com/dp/B001EO5QW8,5,"[0.0031292771454900503, -0.11873936653137207, -0.16006067395210266, -0.21357254683971405, -0.22212177515029907, -0.26249316334724426, 0.322337806224823, 0.16386032104492188, 0.4942724108695984, -0.218955397605896, 0.26565954089164734, -0.2636013925075531, -0.10599467903375626, 0.4622919261455536, -0.04690204933285713, 0.07880336046218872]"
45,B001EO5QW8,A2G7B7FKP2O2PU,D. Leschke,0,0,5,2008-05-02,Great taste and convenience,we really like the mccanns steel cut oats but find we dont cook it up too oftenbr this tastes much better to me than the grocery store brands and is just as convenientbr anything that keeps me eating oatmeal regularly is a good thing,https://www.amazon.com/dp/B001EO5QW8,5,"[0.17340722680091858, -0.1921539455652237, -0.3157119154930115, -0.0364282988011837, 0.1606253683567047, -0.18054376542568207, 0.5091440677642822, 0.09895288944244385, 0.16286218166351318, -0.15359534323215485, 0.3206116259098053, -0.28588756918907166, 0.18480437994003296, 0.38707730174064636, 0.12132114917039871, 0.2669278383255005]"
46,B001EO5QW8,A39Z97950MCTQE,K. A. Freel,0,0,3,2008-03-11,Hearty Oatmeal,this seems a little more wholesome than some of the supermarket brands but it is somewhat mushy and doesnt have quite as much flavor either it didnt pass muster with my kids so i probably wont buy it again,https://www.amazon.com/dp/B001EO5QW8,3,"[-0.017695322632789612, 0.04412250220775604, -0.5177040100097656, 0.020949501544237137, 0.041875842958688736, -0.4665636122226715, 0.24013757705688477, 0.21901436150074005, 0.26478132605552673, 0.24217578768730164, 0.20289401710033417, -0.35223883390426636, -0.27923405170440674, 0.050445567816495895, -0.046253349632024765, 0.16602104902267456]"
47,B001EO5QW8,AQLL2R1PPR46X,grumpyrainbow,0,0,5,2007-10-19,good,good oatmeal i like the apple cinnamon the best though i wouldnt follow the directions on the package since it always comes out too soupy for my taste that could just be me since i like my oatmeal really thick to add some milk on top of,https://www.amazon.com/dp/B001EO5QW8,5,"[0.242563858628273, -0.26069602370262146, -0.14644493162631989, -0.04100550338625908, -0.14764757454395294, -0.07780175656080246, 0.10222466289997101, -0.4503435790538788, 0.1490352302789688, 0.17947135865688324, 0.36301320791244507, -0.46699556708335876, -0.20666959881782532, 0.27346253395080566, -0.14570483565330505, 0.2568105459213257]"
48,B001EO5QW8,A26AY1TFK8BQXQ,"kbogo ""shoelover""",1,2,3,2008-01-12,Mushy,the flavors are good however i do not see any differce between this and oaker oats brand they are both mushy,https://www.amazon.com/dp/B001EO5QW8,4,"[-0.026040513068437576, -0.2885071039199829, -0.2852846086025238, 0.12956281006336212, 0.12055881321430206, -0.30708375573158264, 0.2678452730178833, -0.055066563189029694, 0.445081889629364, -0.003968867938965559, 0.26917219161987305, -0.34404754638671875, -0.26026296615600586, 0.36982741951942444, -0.20187914371490479, -0.010153193958103657]"
49,B001EO5QW8,ALOR97KTZTK1P,knitty pants,1,2,4,2007-10-07,Very good but next time I won't order the Variety Pack,i really like the maple and brown sugar flavor the regular is fine with brown sugar added the apples and cinnamon flavor is ok this is a very quick easy and satisfying breakfast and ill order this brand again but not the variety ill get all maple and brown sugar,https://www.amazon.com/dp/B001EO5QW8,3,"[-0.17289766669273376, -0.10739979892969131, -0.38171127438545227, -0.3034757673740387, -0.36417093873023987, -0.2881627678871155, 0.3018052577972412, 0.03918735310435295, 0.19433586299419403, 0.14867529273033142, 0.14352455735206604, -0.27104005217552185, -0.013494579121470451, 0.4351675510406494, 0.012085087597370148, 0.2624090909957886]"
50,B001EO5QW8,A276999Y6VRSCQ,JMay,0,1,3,2012-04-10,Same stuff,this is the same stuff you can buy at the big box stores there is nothing healthy about it it is just carbs and sugars save your money and get something that at least has some taste,https://www.amazon.com/dp/B001EO5QW8,3,"[-0.15441158413887024, -0.13408875465393066, -0.4902620017528534, 0.22271303832530975, 0.11659436672925949, -0.5283935070037842, -0.17022986710071564, 0.17672479152679443, 0.02747248113155365, 0.19212403893470764, 0.17745809257030487, -0.44919732213020325, -0.0462239570915699, 0.17180122435092926, 0.09166223555803299, -0.06500162184238434]"
51,B001EO5QW8,A108P30XVUFKXY,Roberto A,0,7,1,2008-02-19,Don't like it,this oatmeal is not good its mushy soft i dont like it quaker oats is the way to go,https://www.amazon.com/dp/B001EO5QW8,2,"[0.10594107955694199, -0.1348515748977661, -0.22609728574752808, 0.01587195321917534, -0.22917082905769348, -0.410317599773407, 0.11967596411705017, -0.27488973736763, 0.07001908123493195, -0.1756720244884491, 0.2718161940574646, -0.39206844568252563, -0.26336395740509033, 0.5109760165214539, 0.08538678288459778, 0.08567492663860321]"
52,B000G6RPMY,A3S5KJDA6ED2PS,Mike Kaser,4,4,5,2009-06-02,HOT!  And good!  Came back for more  :),got a free package of these with a bottle of bloody mary mix i bought from the seller and the advertising workedlol i tried them and shared them with buddies and we all loved them so im here to buy more and noticed there were no reviews yet well now there is they are hot but not burn your mouth forever hot its a nice temp perfect for us,https://www.amazon.com/dp/B000G6RPMY,5,"[-0.0473024845123291, -0.021647434681653976, -0.4321913421154022, 0.09062890708446503, -0.08640039712190628, -0.3741282522678375, -0.05203588679432869, -0.13657447695732117, 0.2723916172981262, -0.34610649943351746, 0.017939601093530655, -0.3917996287345886, -0.11082476377487183, -0.21167781949043274, 0.4533969759941101, -0.15172137320041656]"
53,B000G6RPMY,A9L6L5H9BPEBO,Edwin C. Pauzer,1,1,4,2012-09-29,You'll go nuts over Ass-Kickin' Peanuts.,this wasnt in stock the last time i looked i had to go to the vermont country store in weston to find it along with a jaw harp cranberry horseradish sauce fartless black bean salsa apple cider jelly newtons cradle art in motion and the staple vermont maple syrupbr br back to the ass kickin peanuts they are hot they will activate the perspiration glands behind your ears and under your arms it requires a beverage as advertised a glass of very cold milk and a box of kleenex since it will make your nose run they look like ordinary peanuts which is already giving me ideas for work i suspect that some people have been hitting my goodies in my absence especially my colleague greg im going to take this to work at earliest opportunity and empty the contents of this can into an ordinary planters peanuts can and then see whose crying or whose nose is running when i returnbr br the can should be shaken to ensure the spices are evenly distributed it is important to wash your hands after consumption and not touch the eyesbr br youll go nuts over these asskickin peanutsbr br ps im not sharing the peanuts not deliberately and ill probably give greg the jaw harp for christmas hell be so insulted,https://www.amazon.com/dp/B000G6RPMY,1,"[-0.054224494844675064, 0.24619823694229126, -0.35743772983551025, 0.022688670083880424, -0.15550698339939117, -0.3325769007205963, 0.1308998316526413, 0.3158338963985443, 0.008783734403550625, -0.04807271063327789, 0.612388014793396, -0.2116975039243698, 0.21398064494132996, 0.26661962270736694, -0.11599602550268173, -0.06278625875711441]"
54,B000G6RPMY,AQ9DWWYP2KJCQ,"Roel Trevino ""protomex""",0,0,3,2010-07-02,not ass kickin,were used to spicy foods down here in south texas and these are not at all spicy doubt very much habanero is used at all could take it up a notch or two,https://www.amazon.com/dp/B000G6RPMY,2,"[0.1655934900045395, -0.3782001733779907, -0.4657098650932312, 0.25973623991012573, -0.3707525432109833, -0.233320415019989, 0.13114817440509796, 0.17327386140823364, 0.34515130519866943, -0.13906128704547882, -0.16873545944690704, -0.11346004903316498, -0.1837470978498459, 0.11363460123538971, 0.004316573031246662, -0.28207913041114807]"
55,B002GWHC0G,A1ND7WC5LXOU48,"David Belton ""Proteus 1""",2,2,4,2011-11-28,Roasts up a smooth brew,i roast at home with a stovetop popcorn popper but i do it outside of course these beans coffee bean direct green mexican altura seem to be wellsuited for this method the first and second cracks are distinct and ive roasted the beans from medium to slightly dark with great results every time the aroma is strong and persistent the taste is smooth velvety yet lively,https://www.amazon.com/dp/B002GWHC0G,5,"[-0.14207163453102112, -0.16971701383590698, 0.10994074493646622, -0.15781669318675995, -0.14060698449611664, -0.38483837246894836, 0.23159873485565186, 0.2418513298034668, 0.21585369110107422, -0.4159623086452484, 0.31435179710388184, 0.14317013323307037, -0.21127663552761078, -0.14472632110118866, -0.42438408732414246, 0.22226156294345856]"
56,B002GWHC0G,A2EFAW1P3DRXWO,TJ Fairfax,0,0,5,2012-10-05,Our guests love it!,we roast these in a large cast iron pan on the grill about of the bag at a time the smell is wonderful and the roasted beans taste delicious too more importantly the coffee is smooth no bitter aftertaste on numerous occasions weve had to send the roasted beans home with friends because they like it so much,https://www.amazon.com/dp/B002GWHC0G,5,"[-0.04672376438975334, -0.2816534638404846, -0.12912239134311676, -0.18549053370952606, -0.06811931729316711, -0.6310985684394836, -0.15037748217582703, 0.17247530817985535, 0.1394222229719162, -0.1728498339653015, 0.17509707808494568, -0.3458869457244873, -0.0626416802406311, 0.03214014321565628, -0.3614303171634674, 0.27734628319740295]"
57,B004N5KULM,A202WR509428VF,amateur amazon shopper,2,2,5,2011-11-28,Awesome Deal!,deal was awesome arrived before halloween as indicated and was enough to satisfy trick or treaters i love the quality of this product and it was much less expensive than the local stores candy,https://www.amazon.com/dp/B004N5KULM,5,"[0.09714944660663605, -0.09745518863201141, -0.5842725038528442, 0.05644757300615311, 0.06061330437660217, -0.31827718019485474, -0.011751948855817318, 0.33172979950904846, -0.06298280507326126, -0.10540447384119034, 0.23297521471977234, -0.4622815251350403, -0.16311322152614594, -0.2286948412656784, 0.2424532175064087, 0.024440230801701546]"
58,B004N5KULM,ASCNNAJU6SXF8,S. Beck,1,1,5,2012-05-05,How can you go wrong!,it is chocolate what can i say great variety of everything our family loves with a family of six it goes fast here perfect variety kit kat reeses take five and more,https://www.amazon.com/dp/B004N5KULM,5,"[0.15693724155426025, -0.16915516555309296, -0.21328718960285187, -0.08405095338821411, 0.07841595262289047, -0.25489136576652527, -0.17326292395591736, 0.49335169792175293, -0.1817944049835205, -0.22055475413799286, 0.3241965174674988, -0.47565674781799316, -0.11722895503044128, -0.19190581142902374, 0.2869107723236084, 0.061089664697647095]"
